부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
WL-sheet_1-0791,wall,0.665,0.875,1.75,0.25
WL-sheet_1-0792,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0793,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0794,wall,2.8279,7.087,14.175,2.025
WL-sheet_1-0795,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0796,wall,10.4877,26.285,52.57,7.51
WL-sheet_1-0797,wall,2.3919,2.345,4.69,0.67
WL-sheet_1-0798,wall,1.036,5.18,10.36,1.48
WL-sheet_1-0799,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0800,wall,2.968,7.42,14.84,2.12
WL-sheet_1-0801,wall,2.1,8.4,16.8,2.4
WL-sheet_1-0802,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0803,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0804,wall,10.4877,26.285,52.57,7.51
WL-sheet_1-0805,wall,4.389,10.972,21.945,3.135
WL-sheet_1-0806,wall,2.3919,2.345,4.69,0.67
WL-sheet_1-0807,wall,1.036,5.18,10.36,1.48
WL-sheet_1-0808,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0809,wall,3.1002,7.77,15.54,2.22
WL-sheet_1-0810,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-0811,wall,1.0237,0.875,1.75,0.25
WL-sheet_1-0812,wall,0.7438,0.875,1.75,0.25
WL-sheet_1-0813,wall,0.665,0.875,1.75,0.25
WL-sheet_1-0814,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0815,wall,8.8554,6.353,12.705,1.815
WL-sheet_1-0816,wall,26.4939,22.452,44.905,6.415
WL-sheet_1-0817,wall,14.4587,14.245,28.49,4.07
WL-sheet_1-0818,wall,0.3325,1.33,2.66,0.38
WL-sheet_1-0819,wall,14.5475,14.333,28.665,4.095
WL-sheet_1-0820,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0821,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0822,wall,1.8172,2.8,5.6,0.8
WL-sheet_1-0823,wall,1.7735,7.122,14.245,2.035
WL-sheet_1-0824,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0825,wall,13.7736,11.673,23.345,3.335
WL-sheet_1-0826,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0827,wall,8.8617,6.353,12.705,1.815
WL-sheet_1-0828,wall,1.0229,0.875,1.75,0.25
WL-sheet_1-0829,wall,3.9047,3.124,6.247,0.892
WL-sheet_1-0830,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0831,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0832,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0833,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0834,wall,2.1,8.4,16.8,2.4
WL-sheet_1-0835,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0836,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0837,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0838,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0839,wall,0.5075,2.538,5.075,0.725
WL-sheet_1-0840,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0841,wall,1.0666,0.875,1.75,0.25
WL-sheet_1-0842,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0843,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0844,wall,1.0666,0.875,1.75,0.25
WL-sheet_1-0845,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0846,wall,4.5815,5.95,11.9,1.7
WL-sheet_1-0847,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0848,wall,1.2679,0.875,1.75,0.25
WL-sheet_1-0849,wall,8.8554,6.353,12.705,1.815
WL-sheet_1-0850,wall,26.494,22.453,44.905,6.415
WL-sheet_1-0851,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-0852,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-0853,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-0854,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0855,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0856,wall,13.7736,11.673,23.345,3.335
WL-sheet_1-0857,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0858,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0859,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0860,wall,0.6291,0.875,1.75,0.25
WL-sheet_1-0861,wall,1.8172,2.8,5.6,0.8
WL-sheet_1-0862,wall,3.2485,9.874,19.747,2.821
WL-sheet_1-0863,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0864,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-0865,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0866,wall,8.8554,6.353,12.705,1.815
WL-sheet_1-0867,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-0868,wall,14.4587,14.245,28.49,4.07
WL-sheet_1-0869,wall,0.6993,0.7,1.4,0.2
WL-sheet_1-0870,wall,0.505,2.538,5.075,0.725
WL-sheet_1-0871,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0872,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0873,wall,1.6155,1.47,2.94,0.42
WL-sheet_1-0874,wall,1.036,5.18,10.36,1.48
WL-sheet_1-0875,wall,3.1412,15.785,31.57,4.51
WL-sheet_1-0876,wall,2.9392,14.77,29.54,4.22
WL-sheet_1-0877,wall,1.113,5.565,11.13,1.59
WL-sheet_1-0878,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0879,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0880,wall,2.7947,5.589,11.179,1.597
WL-sheet_1-0881,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0882,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-0883,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0884,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0885,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0886,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0887,wall,1.2241,0.875,1.75,0.25
WL-sheet_1-0888,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0889,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0890,wall,3.1325,12.53,25.06,3.58
WL-sheet_1-0891,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0892,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0893,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-0894,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0895,wall,0.0218,0.088,0.175,0.025
WL-sheet_1-0896,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0897,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0898,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0899,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0900,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0901,wall,1.7831,2.747,5.495,0.785
WL-sheet_1-0902,wall,4.1016,3.281,6.563,0.938
WL-sheet_1-0903,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0904,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0905,wall,1.2679,0.875,1.75,0.25
WL-sheet_1-0906,wall,8.8554,6.353,12.705,1.815
WL-sheet_1-0907,wall,26.4939,22.452,44.905,6.415
WL-sheet_1-0908,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0909,wall,0.839,0.823,1.645,0.235
WL-sheet_1-0910,wall,0.839,0.823,1.645,0.235
WL-sheet_1-0911,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0912,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0913,wall,13.7736,11.673,23.345,3.335
WL-sheet_1-0914,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0915,wall,8.8617,6.353,12.705,1.815
WL-sheet_1-0916,wall,0.665,0.875,1.75,0.25
WL-sheet_1-0917,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-0918,wall,14.5332,14.332,28.665,4.095
WL-sheet_1-0919,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0920,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0921,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0922,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0923,wall,1.6155,1.47,2.94,0.42
WL-sheet_1-0924,wall,1.0308,5.18,10.36,1.48
WL-sheet_1-0925,wall,3.157,15.785,31.57,4.51
WL-sheet_1-0926,wall,2.8544,14.272,28.544,4.078
WL-sheet_1-0927,wall,1.3696,6.848,13.696,1.957
WL-sheet_1-0928,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0929,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-0930,wall,2.1,8.4,16.8,2.4
WL-sheet_1-0931,wall,1.379,6.895,13.79,1.97
WL-sheet_1-0932,wall,0.6993,0.7,1.4,0.2
WL-sheet_1-0933,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-0934,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0935,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-0936,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0937,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0938,wall,0.96,0.787,1.575,0.225
WL-sheet_1-0939,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0940,wall,4.5815,5.95,11.9,1.7
WL-sheet_1-0941,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0942,wall,16.2684,13.798,27.597,3.942
WL-sheet_1-0943,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-0944,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0945,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0946,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0947,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0948,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0949,wall,1.6155,1.47,2.94,0.42
WL-sheet_1-0950,wall,1.0308,5.18,10.36,1.48
WL-sheet_1-0951,wall,3.1412,15.785,31.57,4.51
WL-sheet_1-0952,wall,5.152,25.76,51.52,7.36
WL-sheet_1-0953,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0954,wall,0.505,2.537,5.075,0.725
WL-sheet_1-0955,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0956,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0957,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0958,wall,1.1541,0.875,1.75,0.25
WL-sheet_1-0959,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-0960,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0961,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0962,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0963,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-0964,wall,0.8916,0.875,1.75,0.25
WL-sheet_1-0965,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-0966,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0967,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0968,wall,0.0,0.0,0.0,0.0
WL-sheet_1-0969,wall,0.1094,0.437,0.875,0.125
WL-sheet_1-0970,wall,0.98,0.875,1.75,0.25
WL-sheet_1-0971,wall,0.805,0.875,1.75,0.25
WL-sheet_1-0972,wall,0.6291,0.875,1.75,0.25
WL-sheet_1-0973,wall,14.3472,19.681,39.361,5.623
WL-sheet_1-0974,wall,8.1235,5.827,11.655,1.665
WL-sheet_1-0975,wall,26.4715,22.453,44.905,6.415
WL-sheet_1-0976,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-0977,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-0978,wall,0.4594,0.875,1.75,0.25
WL-sheet_1-0979,wall,0.4056,0.787,1.575,0.225
WL-sheet_1-0980,wall,1.0666,0.875,1.75,0.25
WL-sheet_1-0981,wall,13.7619,11.673,23.345,3.335
WL-sheet_1-0982,wall,9.9781,19.956,39.912,5.702
WL-sheet_1-0983,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0984,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-0985,wall,0.595,2.975,5.95,0.85
WL-sheet_1-0986,wall,0.7,0.7,1.4,0.2
WL-sheet_1-0987,wall,0.5075,2.538,5.075,0.725
WL-sheet_1-0988,wall,0.5775,2.888,5.775,0.825
WL-sheet_1-0989,wall,5.0915,4.55,9.1,1.3
WL-sheet_1-0990,wall,1.995,9.975,19.95,2.85
WL-sheet_1-0991,wall,1.6716,8.4,16.8,2.4
WL-sheet_1-0992,wall,0.6993,0.7,1.4,0.2
WL-sheet_1-0993,wall,0.505,2.538,5.075,0.725
WL-sheet_1-0994,wall,0.592,2.975,5.95,0.85
WL-sheet_1-0995,wall,8.8554,6.352,12.705,1.815
WL-sheet_1-0996,wall,0.5985,0.787,1.575,0.225
WL-sheet_1-0997,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-0998,wall,14.5332,14.333,28.665,4.095
WL-sheet_1-0999,wall,1.7154,3.431,6.861,0.98
WL-sheet_1-1000,wall,1.155,0.875,1.75,0.25
WL-sheet_1-1001,wall,1.0675,0.875,1.75,0.25
WL-sheet_1-1002,wall,0.1094,0.437,0.875,0.125
WL-sheet_1-1003,wall,0.0,0.0,0.0,0.0
WL-sheet_1-1004,wall,0.0,0.0,0.0,0.0
WL-sheet_1-1005,wall,0.0,0.0,0.0,0.0
WL-sheet_1-1006,wall,0.1656,0.665,1.33,0.19
WL-sheet_1-1007,wall,0.1094,0.437,0.875,0.125
WL-sheet_1-1008,wall,0.098,0.088,0.175,0.025
WL-sheet_1-1009,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-1010,wall,0.805,0.875,1.75,0.25
WL-sheet_1-1011,wall,8.8554,6.353,12.705,1.815
WL-sheet_1-1012,wall,0.455,0.91,1.82,0.26
WL-sheet_1-1013,wall,0.665,0.875,1.75,0.25
WL-sheet_1-1014,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-1015,wall,14.4888,14.289,28.577,4.082
WL-sheet_1-1016,wall,0.6291,0.875,1.75,0.25
WL-sheet_1-1017,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-1018,wall,3.7953,3.036,6.072,0.867
WL-sheet_1-1019,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-1020,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-1021,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-1022,wall,13.7735,11.672,23.345,3.335
WL-sheet_1-1023,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-1024,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-1025,wall,1.3125,0.875,1.75,0.25
WL-sheet_1-1026,wall,0.3666,0.875,1.75,0.25
WL-sheet_1-1027,wall,8.8617,6.353,12.705,1.815
WL-sheet_1-1028,wall,26.5747,22.54,45.08,6.44
WL-sheet_1-1029,wall,0.8041,0.875,1.75,0.25
WL-sheet_1-1030,wall,0.6993,0.7,1.4,0.2
WL-sheet_1-1031,wall,0.505,2.538,5.075,0.725
WL-sheet_1-1032,wall,0.592,2.975,5.95,0.85
WL-sheet_1-1033,wall,2.1,8.4,16.8,2.4
WL-sheet_1-1034,wall,0.0,0.0,0.0,0.0
WL-sheet_1-1035,wall,0.595,2.975,5.95,0.85
WL-sheet_1-1036,wall,5.096,4.55,9.1,1.3
WL-sheet_1-1037,wall,0.7,0.7,1.4,0.2
WL-sheet_1-1038,wall,0.9065,4.533,9.065,1.295
WL-sheet_1-1039,wall,5.0325,4.305,8.61,1.23
WL-sheet_1-1040,wall,1.995,9.975,19.95,2.85
WL-sheet_1-1041,wall,3.019,5.04,10.08,1.44
WL-sheet_1-1042,wall,6.615,11.025,22.05,3.15
WL-sheet_1-1043,wall,4.809,8.015,16.03,2.29
WL-sheet_1-1044,wall,0.6993,0.7,1.4,0.2
WL-sheet_1-1045,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-1046,wall,0.595,2.975,5.95,0.85
WL-sheet_1-1047,wall,11.256,18.76,37.52,5.36
WL-sheet_1-1048,wall,7.9138,15.828,31.655,4.522
WL-sheet_1-1049,wall,36.6028,91.736,183.473,26.21
WL-sheet_1-1050,wall,5.46,27.3,54.6,7.8
WL-sheet_1-1051,wall,4.8325,24.163,48.325,6.904
WL-sheet_1-1052,wall,2.24,11.2,22.4,3.2
WL-sheet_1-1053,wall,5.845,29.225,58.45,8.35
WL-sheet_1-1054,wall,8.8889,22.222,44.445,6.349
WL-sheet_1-1055,wall,1.666,8.33,16.66,2.38
WL-sheet_1-1056,wall,5.5546,27.913,55.825,7.975
WL-sheet_1-1057,wall,5.39,26.95,53.9,7.7
WL-sheet_1-1058,wall,5.67,28.35,56.7,8.1
WL-sheet_1-1059,wall,4.2467,21.34,42.681,6.097
WL-sheet_1-1060,wall,2.0895,10.5,21.0,3.0
WL-sheet_1-1061,wall,5.46,27.3,54.6,7.8
WL-sheet_1-1062,wall,13.808,34.606,69.213,9.888
WL-sheet_1-1063,wall,36.876,92.19,184.38,26.34
WL-sheet_1-1064,wall,9.2743,23.186,46.372,6.625
WL-sheet_1-1065,wall,14.4134,36.124,72.248,10.321
WL-sheet_1-1066,wall,49.5129,124.092,248.185,35.455
WL-sheet_1-1067,wall,5.88,29.4,58.8,8.4
WL-sheet_1-1068,wall,11.263,56.315,112.63,16.09
WL-sheet_1-1069,wall,5.2934,26.6,53.2,7.6
WL-sheet_1-1070,wall,3.2039,16.1,32.2,4.6
WL-sheet_1-1071,wall,3.43,17.15,34.3,4.9
WL-sheet_1-1072,wall,5.32,26.6,53.2,7.6
WL-sheet_1-1073,wall,2.187,10.99,21.98,3.14
WL-sheet_1-1074,wall,1.003,5.04,10.08,1.44
WL-sheet_1-1075,wall,4.06,20.3,40.6,5.8
WL-sheet_1-1076,wall,3.2039,16.1,32.2,4.6
WL-sheet_1-1077,wall,3.3432,16.8,33.6,4.8
WL-sheet_1-1078,wall,2.786,14.0,28.0,4.0
WL-sheet_1-1079,wall,1.1841,5.95,11.9,1.7
WL-sheet_1-1080,wall,3.0646,15.4,30.8,4.4
WL-sheet_1-1081,wall,3.8308,19.25,38.5,5.5
WL-sheet_1-1082,wall,1.2537,6.3,12.6,1.8
WL-sheet_1-1083,wall,1.2537,6.3,12.6,1.8
WL-sheet_1-1084,wall,1.3234,6.65,13.3,1.9
WL-sheet_1-1085,wall,10.4477,20.895,41.791,5.97
WL-sheet_1-1086,wall,7.0908,14.21,28.42,4.06
WL-sheet_1-1087,wall,5.0819,12.705,25.41,3.63
WL-sheet_1-1088,wall,5.1041,12.792,25.585,3.655
WL-sheet_1-1089,wall,0.8821,0.788,1.575,0.225
WL-sheet_1-1090,wall,0.8925,0.875,1.75,0.25
WL-sheet_1-1091,wall,0.98,0.875,1.75,0.25
WL-sheet_1-1092,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-1093,wall,2.7297,5.459,10.919,1.56
WL-sheet_1-1094,wall,8.5578,17.15,34.3,4.9
WL-sheet_1-1095,wall,5.6325,11.288,22.575,3.225
WL-sheet_1-1096,wall,2.4671,4.934,9.868,1.41
WL-sheet_1-1097,wall,2.3054,4.62,9.24,1.32
WL-sheet_1-1098,wall,1.75,3.5,7.0,1.0
WL-sheet_1-1099,wall,2.73,5.46,10.92,1.56
WL-sheet_1-1100,wall,1.5925,3.185,6.37,0.91
WL-sheet_1-1101,wall,7.1257,14.28,28.56,4.08
WL-sheet_1-1102,wall,2.3752,4.76,9.52,1.36
WL-sheet_1-1103,wall,2.1482,4.305,8.61,1.23
WL-sheet_1-1104,wall,9.835,19.67,39.34,5.62
WL-sheet_1-1105,wall,5.5562,11.112,22.225,3.175
WL-sheet_1-1106,wall,2.3578,4.725,9.45,1.35
WL-sheet_1-1107,wall,1.7465,3.5,7.0,1.0
WL-sheet_1-1108,wall,2.73,5.46,10.92,1.56
WL-sheet_1-1109,wall,1.2749,2.555,5.11,0.73
WL-sheet_1-1110,wall,7.105,14.21,28.42,4.06
WL-sheet_1-1111,wall,2.1525,4.305,8.61,1.23
WL-sheet_1-1112,wall,2.3807,4.761,9.523,1.36
WL-sheet_1-1113,wall,8.5579,17.15,34.3,4.9
WL-sheet_1-1114,wall,5.6437,11.287,22.575,3.225
WL-sheet_1-1115,wall,2.3578,4.725,9.45,1.35
WL-sheet_1-1116,wall,1.75,3.5,7.0,1.0
WL-sheet_1-1117,wall,2.7245,5.46,10.92,1.56
WL-sheet_1-1118,wall,1.2775,2.555,5.11,0.73
WL-sheet_1-1119,wall,7.105,14.21,28.42,4.06
WL-sheet_1-1120,wall,2.1482,4.305,8.61,1.23
WL-sheet_1-1121,wall,9.6142,19.267,38.534,5.505
WL-sheet_1-1122,wall,2.3927,4.795,9.59,1.37
WL-sheet_1-1123,wall,2.9751,5.95,11.901,1.7
WL-sheet_1-1124,wall,10.3742,20.79,41.58,5.94
WL-sheet_1-1125,wall,2.94,5.88,11.76,1.68
WL-sheet_1-1126,wall,8.47,16.94,33.88,4.84
WL-sheet_1-1127,wall,1.4671,2.94,5.88,0.84
WL-sheet_1-1128,wall,12.1939,24.388,48.776,6.968
WL-sheet_1-1129,wall,2.1525,4.305,8.61,1.23
WL-sheet_1-1130,wall,9.835,19.67,39.34,5.62
WL-sheet_1-1131,wall,5.5451,11.112,22.225,3.175
WL-sheet_1-1132,wall,2.3625,4.725,9.45,1.35
WL-sheet_1-1133,wall,1.7465,3.5,7.0,1.0
WL-sheet_1-1134,wall,2.7245,5.46,10.92,1.56
WL-sheet_1-1135,wall,1.2775,2.555,5.11,0.73
WL-sheet_1-1136,wall,2.1482,4.305,8.61,1.23
WL-sheet_1-1137,wall,13.668,27.391,54.782,7.826
WL-sheet_1-1138,wall,14.1167,28.29,56.58,8.083
WL-sheet_1-1139,wall,2.1525,4.305,8.61,1.23
WL-sheet_1-1140,wall,9.8153,19.67,39.34,5.62
WL-sheet_1-1141,wall,5.5563,11.113,22.225,3.175
WL-sheet_1-1142,wall,2.3614,4.723,9.446,1.349
WL-sheet_1-1143,wall,2.31,4.62,9.24,1.32
WL-sheet_1-1144,wall,1.7465,3.5,7.0,1.0
WL-sheet_1-1145,wall,2.7245,5.46,10.92,1.56
WL-sheet_1-1146,wall,1.5925,3.185,6.37,0.91
WL-sheet_1-1147,wall,2.3752,4.76,9.52,1.36
WL-sheet_1-1148,wall,5.5562,11.112,22.225,3.175
WL-sheet_1-1149,wall,9.835,19.67,39.34,5.62
WL-sheet_1-1150,wall,2.1525,4.305,8.61,1.23
WL-sheet_1-1151,wall,7.9012,15.802,31.605,4.515
WL-sheet_1-1152,wall,1.5181,3.795,7.59,1.084
WL-sheet_1-1153,wall,0.35,1.75,3.5,0.5
WL-sheet_1-1154,wall,10.465,26.163,52.325,7.475
WL-sheet_1-1155,wall,3.276,16.38,32.76,4.68
WL-sheet_1-1156,wall,1.68,8.4,16.8,2.4
WL-sheet_1-1157,wall,0.0,0.0,0.0,0.0
WL-sheet_1-1158,wall,10.5052,21.052,42.105,6.015
WL-sheet_1-1159,wall,7.14,14.28,28.56,4.08
WL-sheet_1-1160,wall,1.4131,5.652,11.305,1.615
WL-sheet_1-1161,wall,6.2726,25.191,50.383,7.198
WL-sheet_1-1162,wall,0.3719,1.488,2.975,0.425
WL-sheet_1-1163,wall,6.4747,5.967,11.935,1.705
WL-sheet_1-1164,wall,1.4962,5.985,11.97,1.71
WL-sheet_1-1165,wall,2.7028,1.96,3.92,0.56
WL-sheet_1-1166,wall,1.7735,7.122,14.245,2.035
WL-sheet_1-1167,wall,2.2267,8.943,17.885,2.555
WL-sheet_1-1168,wall,1.7413,6.965,13.93,1.99
WL-sheet_1-1169,wall,0.2135,0.858,1.715,0.245
WL-sheet_1-1170,wall,0.9791,0.875,1.75,0.25
WL-sheet_1-1171,wall,0.4837,1.942,3.885,0.555
WL-sheet_1-1172,wall,13.7736,11.673,23.345,3.335
WL-sheet_1-1173,wall,0.805,0.875,1.75,0.25
WL-sheet_1-1174,wall,0.3938,0.525,1.05,0.15
WL-sheet_1-1175,wall,3.024,5.04,10.08,1.44
WL-sheet_1-1176,wall,6.615,11.025,22.05,3.15
WL-sheet_1-1177,wall,3.1984,12.845,25.69,3.67
WL-sheet_1-1178,wall,14.6965,24.535,49.07,7.01
WL-sheet_1-1179,wall,0.7,0.7,1.4,0.2
WL-sheet_1-1180,wall,0.505,2.537,5.075,0.725
WL-sheet_1-1181,wall,0.595,2.975,5.95,0.85
WL-sheet_1-1182,wall,2.0916,8.4,16.8,2.4
WL-sheet_1-1183,wall,6.6992,13.398,26.797,3.828
WL-sheet_1-1184,wall,28.8693,57.854,115.709,16.53
WL-sheet_1-1185,wall,2.3054,4.62,9.24,1.32
WL-sheet_1-1186,wall,1.7465,3.5,7.0,1.0
WL-sheet_1-1187,wall,1.5925,3.185,6.37,0.91
WL-sheet_1-1188,wall,0.7875,0.525,1.05,0.15
WL-sheet_1-1189,wall,2.3752,4.76,9.52,1.36
WL-sheet_1-1190,wall,0.5005,0.91,1.82,0.26
WL-sheet_1-1191,wall,1.8301,7.35,14.7,2.1
WL-sheet_1-1192,wall,6.3783,12.782,25.564,3.652
WL-sheet_1-1193,wall,5.002,10.024,20.048,2.864
WL-sheet_1-1194,wall,10.9317,21.907,43.814,6.259
WL-sheet_1-1195,wall,12.4093,24.819,49.637,7.091
WL-sheet_1-1196,wall,5.3372,3.815,7.63,1.09
WL-sheet_1-1197,wall,0.292,1.172,2.345,0.335
WL-sheet_1-1198,wall,0.1089,0.437,0.875,0.125
WL-sheet_1-1199,wall,1.0807,4.34,8.68,1.24
WL-sheet_1-1200,wall,2.646,1.89,3.78,0.54
WL-sheet_1-1201,wall,0.1094,0.438,0.875,0.125
WL-sheet_1-1202,wall,0.0218,0.087,0.175,0.025
WL-sheet_1-1203,wall,2.002,1.82,3.64,0.52
WL-sheet_1-1204,wall,0.0697,0.35,0.7,0.1
WL-sheet_1-1205,wall,0.7,0.7,1.4,0.2
WL-sheet_1-1206,wall,1.3125,5.25,10.5,1.5
WL-sheet_1-1207,wall,1.036,5.18,10.36,1.48
WL-sheet_1-1208,wall,3.157,15.785,31.57,4.51
WL-sheet_1-1209,wall,0.292,1.173,2.345,0.335
WL-sheet_1-1210,wall,0.924,0.7,1.4,0.2
WL-sheet_1-1211,wall,2.6476,13.238,26.476,3.782
WL-sheet_1-1212,wall,1.3785,3.29,6.58,0.94
WL-sheet_1-1213,wall,0.595,2.975,5.95,0.85
WL-sheet_1-1214,wall,0.5075,2.537,5.075,0.725
WL-sheet_1-1215,wall,1.8515,9.258,18.515,2.645
WL-sheet_1-1216,wall,2.1,8.4,16.8,2.4
WL-sheet_1-1217,wall,0.133,0.665,1.33,0.19
WL-sheet_1-1218,wall,1.4665,7.333,14.665,2.095
WL-sheet_1-1219,wall,4.4051,4.9,9.8,1.4
WL-sheet_1-1220,wall,0.7,0.7,1.4,0.2
WL-sheet_1-1221,wall,1.036,5.18,10.36,1.48
WL-sheet_1-1222,wall,3.157,15.785,31.57,4.51
WL-sheet_1-1223,wall,2.7212,10.885,21.77,3.11
WL-sheet_1-1224,wall,1.1375,0.875,1.75,0.25
WL-sheet_1-1225,wall,2.7545,13.772,27.545,3.935
WL-sheet_1-1226,wall,0.1467,0.35,0.7,0.1
WL-sheet_1-1227,wall,0.592,2.975,5.95,0.85
WL-sheet_1-1228,wall,1.435,7.175,14.35,2.05
WL-sheet_1-1229,wall,0.1838,0.735,1.47,0.21
WL-sheet_1-1230,wall,2.1,8.4,16.8,2.4
WL-sheet_1-1231,wall,1.0194,4.078,8.155,1.165
WL-sheet_1-1232,wall,1.6327,8.164,16.327,2.332
